config_id,symbol,direction,event_timestamp,event_type,policy_id,exit_family
5a8f352484,IWM,short,2024-10-25T14:12:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,long,2024-11-12T15:08:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,short,2024-12-31T15:06:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,short,2025-01-29T15:11:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,short,2025-01-30T14:58:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,long,2025-03-11T14:09:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,short,2025-03-19T14:13:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,long,2025-03-25T14:06:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,long,2025-03-25T14:07:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,short,2025-04-14T14:09:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,short,2025-05-01T14:10:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,short,2025-05-01T14:11:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,short,2025-05-16T14:00:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,long,2025-05-20T13:52:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,long,2025-06-04T14:12:00+00:00,entry,5a8f352484,fixed_1r
5a8f352484,IWM,short,2025-07-09T13:54:00+00:00,entry,5a8f352484,fixed_1r
